transaction_id,date,branch,product_category,product_name,unit_price,quantity_sold,total_sales,payment_method,customer_gender,customer_age,satisfaction_rating,promo_status,daily_ad_spend
TRX01087,2026-05-26,Jakarta,Smartphone,Smartphone Z5,3539000,5,17695000,E-Wallet,F,30.0,3.0,Regular,554000
TRX01749,2026-05-26,Jakarta,Laptop,Laptop UltraSlim,13266000,5,66330000,Debit Card,F,37.0,4.0,Regular,598000
TRX00596,2026-05-26,Surabaya,Accessories,Powerbank 10000mAh,351000,4,1404000,E-Wallet,F,48.0,5.0,Regular,2070000
TRX00092,2026-05-26,Surabaya,Accessories,Bluetooth Earphones,79000,1,79000,Debit Card,F,32.0,3.0,Regular,1748000
TRX00551,2026-05-26,Malang,Smartphone,Smartphone NovaLite,4881000,1,4881000,Debit Card,F,22.0,5.0,Regular,2241000
TRX02093,2026-05-26,Surabaya,Home Appliances,Electric Fan,5790000,4,23160000,Credit Card,M,20.0,5.0,Regular,1599000
TRX00291,2026-05-27,Bandung,Accessories,Bluetooth Earphones,193000,2,386000,Debit Card,F,35.0,4.0,Regular,913000
TRX00336,2026-05-27,Bandung,Laptop,Laptop X1,7247000,3,21741000,Cash,M,26.0,4.0,Regular,2525000
TRX01219,2026-05-27,Surabaya,Accessories,Powerbank 10000mAh,123000,5,615000,Debit Card,F,35.0,4.0,Regular,2643000
TRX01001,2026-05-27,Jakarta,Smartphone,Smartphone NovaLite,6062000,1,6062000,Credit Card,F,32.0,4.0,Regular,2169000
TRX02161,2026-05-27,Malang,Accessories,Bluetooth Earphones,367000,4,1468000,E-Wallet,M,,3.0,Regular,1434000
TRX00227,2026-05-27,Surabaya,Laptop,Laptop ProBook,12051000,4,48204000,Debit Card,F,41.0,4.0,Regular,2346000
TRX00837,2026-05-27,Surabaya,Smartphone,Smartphone NovaLite,5452000,3,16356000,Credit Card,M,41.0,3.0,Regular,1688000
TRX01334,2026-05-27,Surabaya,Smartphone,Smartphone MaxEdge,7642000,4,30568000,Cash,F,33.0,1.0,Regular,359000
TRX01574,2026-05-28,Surabaya,Smartphone,Smartphone Air,6747000,4,26988000,E-Wallet,M,37.0,2.0,Regular,755000
TRX02196,2026-05-28,Bandung,Smartphone,Smartphone Z5,3588000,3,10764000,Cash,M,42.0,4.0,Regular,1009000
TRX02159,2026-05-28,Surabaya,Laptop,Laptop X1,7638000,3,22914000,Debit Card,M,18.0,,Regular,2651000
TRX01426,2026-05-28,Malang,Smartphone,Smartphone Z5,4926000,1,4926000,Credit Card,F,25.0,4.0,Regular,1138000
TRX00514,2026-05-28,Surabaya,Laptop,Laptop X1,7139000,4,28556000,Credit Card,M,23.0,4.0,Regular,389000
TRX00741,2026-05-28,Malang,Smartphone,Smartphone NovaLite,5170000,4,20680000,Credit Card,F,24.0,4.0,Regular,1578000
TRX00166,2026-05-28,Jakarta,Accessories,Wireless Mouse,486000,1,486000,Debit Card,M,19.0,4.0,Regular,2298000
TRX01965,2026-05-28,Surabaya,Smartphone,Smartphone NovaLite,1722000,2,3444000,Debit Card,F,28.0,3.0,Regular,2900000
TRX00885,2026-05-28,Jakarta,Home Appliances,Electric Fan,5644000,5,28220000,Debit Card,M,,5.0,Regular,1212000
TRX01535,2026-05-28,Surabaya,Smartphone,Smartphone MaxEdge,3955000,3,11865000,E-Wallet,M,33.0,5.0,Regular,1811000
TRX01843,2026-05-28,Jakarta,Smartphone,Smartphone Air,5869000,1,5869000,Credit Card,M,22.0,4.0,Regular,2427000
TRX01025,2026-05-29,Surabaya,Laptop,Laptop ProBook,12514000,2,25028000,Debit Card,M,,4.0,Regular,1973000
TRX00028,2026-05-29,Jakarta,Accessories,Powerbank 10000mAh,310000,1,310000,Debit Card,F,49.0,5.0,Regular,1244000
TRX01964,2026-05-29,Bandung,Home Appliances,2-Door Refrigerator,1032000,4,4128000,Credit Card,F,31.0,4.0,Regular,2971000
TRX01231,2026-05-29,Surabaya,Accessories,Phone Case,371000,1,371000,E-Wallet,F,22.0,5.0,Regular,1254000
TRX00867,2026-05-29,Jakarta,Laptop,Laptop X1,5718000,4,22872000,Credit Card,F,39.0,5.0,Regular,1825000
TRX01264,2026-05-29,Bandung,Accessories,Powerbank 10000mAh,216000,2,432000,Debit Card,M,44.0,,Regular,1864000
TRX00849,2026-05-29,Malang,Smartphone,Smartphone NovaLite,7167000,2,14334000,Debit Card,M,25.0,5.0,Regular,804000
TRX00149,2026-05-29,Bandung,Smartphone,Smartphone Air,7700000,4,30800000,Credit Card,F,30.0,4.0,Regular,2977000
TRX00524,2026-05-30,Malang,Laptop,Laptop ProBook,12487000,3,37461000,Debit Card,F,34.0,4.0,Regular,1909000
TRX00605,2026-05-30,Surabaya,Smartphone,Smartphone MaxEdge,5837000,1,5837000,Credit Card,M,35.0,3.0,Regular,701000
TRX00038,2026-05-30,Surabaya,Home Appliances,2-Door Refrigerator,4896000,4,19584000,E-Wallet,F,38.0,2.0,Regular,713000
TRX01587,2026-05-30,Malang,Laptop,Laptop UltraSlim,8470000,1,8470000,E-Wallet,F,25.0,5.0,Regular,2371000
TRX01603,2026-05-30,Surabaya,Laptop,Laptop ProBook,10780000,3,32340000,E-Wallet,F,,5.0,Regular,1453000
TRX00553,2026-05-30,Malang,Smartphone,Smartphone Z5,6996000,3,20988000,Credit Card,M,42.0,4.0,Regular,2583000
TRX00794,2026-05-30,Malang,Laptop,Laptop ProBook,12763000,2,25526000,E-Wallet,M,40.0,4.0,Regular,2659000
TRX01923,2026-05-30,Surabaya,Laptop,Laptop A14,8978000,2,17956000,E-Wallet,M,33.0,,Regular,1705000
TRX01040,2026-05-30,Jakarta,Accessories,Phone Case,115000,3,345000,E-Wallet,M,18.0,5.0,Regular,1456000
TRX00302,2026-05-30,Malang,Laptop,Laptop A14,10980000,2,21960000,Debit Card,M,43.0,4.0,Regular,1490000
TRX02081,2026-05-30,Bandung,Laptop,Laptop UltraSlim,13405000,3,40215000,E-Wallet,F,32.0,3.0,Regular,2419000
TRX00433,2026-05-30,Surabaya,Smartphone,Smartphone NovaLite,6708000,4,26832000,Credit Card,M,26.0,4.0,Regular,425000
TRX01987,2026-05-30,Malang,Accessories,Bluetooth Earphones,153000,5,765000,E-Wallet,M,35.0,5.0,Regular,2907000
TRX00545,2026-05-31,Malang,Home Appliances,Electric Fan,3286000,1,3286000,Credit Card,F,51.0,4.0,Regular,1204000
TRX01971,2026-05-31,Malang,Home Appliances,2-Door Refrigerator,1329000,3,3987000,Cash,F,36.0,4.0,Regular,2957000
TRX00611,2026-05-31,Jakarta,Smartphone,Smartphone MaxEdge,7251000,3,21753000,Cash,F,18.0,3.0,Regular,415000
TRX00101,2026-05-31,Surabaya,Laptop,Laptop X1,5970000,3,17910000,E-Wallet,M,40.0,1.0,Regular,2808000
TRX00334,2026-05-31,Malang,Smartphone,Smartphone MaxEdge,7979000,5,39895000,E-Wallet,F,,5.0,Regular,267000
TRX00482,2026-05-31,Surabaya,Accessories,Wireless Mouse,476000,5,2380000,Debit Card,F,40.0,4.0,Regular,782000
TRX00090,2026-05-31,Jakarta,Smartphone,Smartphone Z5,2041000,5,10205000,Debit Card,M,39.0,4.0,Regular,876000
TRX00084,2026-05-31,Malang,Smartphone,Smartphone NovaLite,4936000,3,14808000,Credit Card,F,35.0,2.0,Regular,945000
TRX00388,2026-05-31,Surabaya,Home Appliances,Electric Fan,805000,4,3220000,E-Wallet,F,32.0,,Regular,434000
TRX00582,2026-05-31,Jakarta,Home Appliances,Electric Fan,869000,3,2607000,Credit Card,M,18.0,5.0,Regular,1159000
TRX01080,2026-06-01,Bandung,Laptop,Laptop UltraSlim,12461000,1,12461000,Debit Card,M,26.0,3.0,Regular,1378000
TRX01086,2026-06-01,Malang,Home Appliances,Electric Fan,5542000,1,5542000,Credit Card,M,27.0,,Regular,2314000
TRX01865,2026-06-01,Malang,Accessories,Bluetooth Earphones,279000,2,558000,Debit Card,F,,4.0,Regular,1776000
TRX00019,2026-06-01,Malang,Laptop,Laptop ProBook,13356000,5,66780000,Credit Card,M,,4.0,Regular,1073000
TRX01961,2026-06-01,Surabaya,Accessories,Bluetooth Earphones,136000,4,544000,E-Wallet,F,29.0,4.0,Regular,2036000
TRX01659,2026-06-01,Jakarta,Smartphone,Smartphone NovaLite,3534000,2,7068000,Debit Card,F,24.0,4.0,Regular,304000
TRX01650,2026-06-01,Malang,Accessories,Powerbank 10000mAh,246000,1,246000,Credit Card,F,33.0,5.0,Regular,1656000
TRX00589,2026-06-01,Surabaya,Home Appliances,Electric Fan,918000,1,918000,E-Wallet,M,33.0,4.0,Regular,2235000
TRX01933,2026-06-01,Malang,Smartphone,Smartphone MaxEdge,4103000,5,20515000,Debit Card,F,44.0,5.0,Regular,2366000
TRX00868,2026-06-01,Jakarta,Smartphone,Smartphone MaxEdge,4265000,5,21325000,Cash,M,42.0,4.0,Regular,836000
TRX01016,2026-06-01,Bandung,Accessories,Phone Case,435000,1,435000,E-Wallet,F,35.0,2.0,Regular,1345000
TRX00816,2026-06-01,Malang,Smartphone,Smartphone Z5,6124000,5,30620000,Debit Card,F,24.0,5.0,Regular,1979000
TRX01969,2026-06-01,Jakarta,Home Appliances,2-Door Refrigerator,5149000,2,10298000,E-Wallet,M,24.0,5.0,Regular,1435000
TRX01097,2026-06-01,Malang,Laptop,Laptop A14,8078000,4,32312000,Credit Card,M,44.0,5.0,Regular,853000
TRX00590,2026-06-02,Surabaya,Smartphone,Smartphone Z5,7889000,2,15778000,Debit Card,F,43.0,2.0,Regular,982000
TRX01024,2026-06-02,Malang,Laptop,Laptop ProBook,6458000,2,12916000,E-Wallet,M,34.0,4.0,Regular,2323000
TRX01500,2026-06-02,Bandung,Accessories,Powerbank 10000mAh,197000,4,788000,Cash,M,40.0,,Regular,971000
TRX00459,2026-06-02,Jakarta,Home Appliances,Electric Fan,895000,1,895000,Debit Card,F,30.0,4.0,Regular,2107000
TRX02168,2026-06-02,Jakarta,Laptop,Laptop ProBook,11367000,4,45468000,E-Wallet,M,37.0,4.0,Regular,2198000
TRX01599,2026-06-02,Surabaya,Home Appliances,Rice Cooker,4003000,1,4003000,Credit Card,M,28.0,5.0,Regular,1475000
TRX01093,2026-06-02,Jakarta,Smartphone,Smartphone Z5,3610000,1,3610000,Cash,M,30.0,3.0,Regular,2330000
TRX00093,2026-06-02,Bandung,Home Appliances,Rice Cooker,5142000,5,25710000,Debit Card,M,21.0,5.0,Regular,562000
TRX01126,2026-06-02,Malang,Smartphone,Smartphone MaxEdge,3224000,4,12896000,Cash,F,36.0,3.0,Regular,2724000
TRX00723,2026-06-02,Surabaya,Smartphone,Smartphone NovaLite,1981000,4,7924000,Debit Card,M,48.0,4.0,Regular,2335000
TRX01125,2026-06-02,Bandung,Smartphone,Smartphone Air,5175000,3,15525000,E-Wallet,F,23.0,3.0,Regular,1919000
TRX00513,2026-06-02,Jakarta,Smartphone,Smartphone MaxEdge,5056000,3,15168000,Debit Card,M,33.0,5.0,Regular,909000
TRX00963,2026-06-02,Surabaya,Smartphone,Smartphone NovaLite,4681000,1,4681000,Debit Card,F,37.0,,Regular,2339000
TRX01144,2026-06-02,Malang,Home Appliances,Rice Cooker,977000,1,977000,Debit Card,M,45.0,4.0,Regular,1387000
TRX00856,2026-06-03,Bandung,Laptop,Laptop X1,6567000,5,32835000,Credit Card,F,47.0,2.0,Regular,2068000
TRX01884,2026-06-03,Jakarta,Accessories,Powerbank 10000mAh,255000,3,765000,E-Wallet,M,51.0,,Regular,1337000
TRX00865,2026-06-03,Jakarta,Accessories,Bluetooth Earphones,444000,5,2220000,Debit Card,M,32.0,3.0,Regular,2215000
TRX00477,2026-06-03,Jakarta,Accessories,Phone Case,376000,1,376000,Debit Card,F,31.0,,Regular,2103000
TRX01863,2026-06-03,Malang,Laptop,Laptop UltraSlim,12746000,3,38238000,Debit Card,F,,1.0,Regular,2500000
TRX01548,2026-06-03,Jakarta,Accessories,Phone Case,374000,5,1870000,Debit Card,M,27.0,4.0,Regular,300000
TRX00361,2026-06-03,Jakarta,Laptop,Laptop A14,12920000,2,25840000,Credit Card,F,53.0,5.0,Regular,2275000
TRX00297,2026-06-03,Surabaya,Home Appliances,2-Door Refrigerator,1265000,3,3795000,E-Wallet,F,46.0,5.0,Regular,2664000
TRX01657,2026-06-03,Bandung,Home Appliances,TV LED 32in,5994000,5,29970000,E-Wallet,M,36.0,,Regular,974000
TRX01007,2026-06-03,Jakarta,Smartphone,Smartphone Z5,7260000,4,29040000,Credit Card,F,34.0,3.0,Regular,404000
TRX02036,2026-06-03,Jakarta,Accessories,Phone Case,286000,5,1430000,Cash,M,20.0,2.0,Regular,1649000
TRX01163,2026-06-03,Surabaya,Smartphone,Smartphone MaxEdge,1919000,1,1919000,Credit Card,M,25.0,4.0,Regular,2853000
TRX00650,2026-06-03,Surabaya,Smartphone,Smartphone NovaLite,7296000,2,14592000,E-Wallet,M,36.0,4.0,Regular,1428000
TRX02149,2026-06-03,Bandung,Smartphone,Smartphone Z5,2224000,5,11120000,Debit Card,F,34.0,2.0,Regular,1016000
TRX00775,2026-06-03,Bandung,Laptop,Laptop ProBook,10689000,3,32067000,E-Wallet,M,27.0,4.0,Regular,2490000
TRX01158,2026-06-03,Jakarta,Smartphone,Smartphone NovaLite,7959000,5,39795000,Credit Card,M,40.0,4.0,Regular,1950000
TRX01844,2026-06-03,Malang,Home Appliances,Electric Fan,3554000,5,17770000,Debit Card,M,32.0,4.0,Regular,1347000
TRX00780,2026-06-03,Surabaya,Smartphone,Smartphone Air,6645000,5,33225000,E-Wallet,M,48.0,4.0,Regular,2815000
TRX01150,2026-06-04,Surabaya,Laptop,Laptop A14,9728000,2,19456000,Cash,M,40.0,1.0,Regular,1183000
TRX01347,2026-06-04,Malang,Home Appliances,Electric Fan,4385000,3,13155000,Debit Card,F,,4.0,Regular,1981000
TRX01310,2026-06-04,Bandung,Home Appliances,Rice Cooker,3812000,3,11436000,E-Wallet,M,25.0,4.0,Regular,1253000
TRX02150,2026-06-04,Surabaya,Smartphone,Smartphone Z5,4133000,5,20665000,Cash,M,,4.0,Regular,1879000
TRX00643,2026-06-04,Malang,Laptop,Laptop UltraSlim,6271000,3,18813000,E-Wallet,F,30.0,5.0,Regular,1915000
TRX00560,2026-06-04,Malang,Laptop,Laptop UltraSlim,8253000,5,41265000,Debit Card,F,42.0,4.0,Regular,1575000
TRX01314,2026-06-04,Surabaya,Smartphone,Smartphone Air,3584000,2,7168000,E-Wallet,M,42.0,4.0,Regular,2152000
TRX01560,2026-06-04,Malang,Smartphone,Smartphone MaxEdge,5428000,4,21712000,E-Wallet,M,18.0,5.0,Regular,1553000
TRX01896,2026-06-04,Surabaya,Home Appliances,Rice Cooker,2970000,5,14850000,Debit Card,M,31.0,4.0,Regular,1179000
TRX00835,2026-06-04,Jakarta,Smartphone,Smartphone Air,2718000,2,5436000,Credit Card,F,27.0,4.0,Regular,570000
TRX01552,2026-06-04,Surabaya,Accessories,Phone Case,456000,3,1368000,E-Wallet,F,29.0,5.0,Regular,2142000
TRX01127,2026-06-04,Jakarta,Laptop,Laptop X1,12749000,1,12749000,E-Wallet,M,31.0,5.0,Regular,704000
TRX00125,2026-06-04,Malang,Laptop,Laptop UltraSlim,13459000,1,13459000,Credit Card,M,36.0,5.0,Regular,1616000
TRX00882,2026-06-04,Surabaya,Laptop,Laptop A14,11837000,2,23674000,E-Wallet,M,26.0,4.0,Regular,1095000
TRX00151,2026-06-04,Malang,Accessories,Wireless Mouse,259000,4,1036000,Debit Card,F,42.0,,Regular,2688000
TRX01465,2026-06-04,Jakarta,Smartphone,Smartphone MaxEdge,2882000,4,11528000,Credit Card,F,37.0,5.0,Regular,2193000
TRX01856,2026-06-04,Surabaya,Laptop,Laptop X1,7018000,5,35090000,Cash,F,46.0,4.0,Regular,949000
TRX01401,2026-06-04,Malang,Home Appliances,Rice Cooker,1259000,5,6295000,E-Wallet,M,27.0,3.0,Regular,1982000
TRX00146,2026-06-04,Malang,Smartphone,Smartphone Air,5944000,2,11888000,Debit Card,M,26.0,,Regular,1574000
TRX00037,2026-06-05,Surabaya,Smartphone,Smartphone MaxEdge,7689000,5,38445000,E-Wallet,M,39.0,5.0,Regular,1266000
TRX01292,2026-06-05,Jakarta,Smartphone,Smartphone Z5,7543000,3,22629000,E-Wallet,F,34.0,4.0,Regular,2554000
TRX00668,2026-06-05,Malang,Laptop,Laptop UltraSlim,6661000,1,6661000,Debit Card,F,28.0,5.0,Regular,2039000
TRX02198,2026-06-05,Surabaya,Smartphone,Smartphone Z5,4927000,4,19708000,E-Wallet,M,27.0,4.0,Regular,1306000
TRX01247,2026-06-05,Bandung,Home Appliances,Electric Fan,2381000,4,9524000,E-Wallet,F,22.0,,Regular,2191000
TRX02153,2026-06-05,Malang,Accessories,Wireless Mouse,492000,2,984000,E-Wallet,M,43.0,2.0,Regular,1787000
TRX00006,2026-06-05,Jakarta,Laptop,Laptop X1,8467000,3,25401000,Debit Card,F,34.0,4.0,Regular,1899000
TRX01419,2026-06-05,Surabaya,Smartphone,Smartphone NovaLite,6985000,5,34925000,E-Wallet,M,35.0,4.0,Regular,530000
TRX02098,2026-06-05,Malang,Smartphone,Smartphone MaxEdge,6085000,5,30425000,Credit Card,F,44.0,3.0,Regular,260000
TRX01042,2026-06-05,Surabaya,Laptop,Laptop X1,6882000,1,6882000,Credit Card,M,29.0,4.0,Regular,2563000
TRX01706,2026-06-05,Malang,Smartphone,Smartphone MaxEdge,4709000,4,18836000,Debit Card,F,23.0,5.0,Regular,514000
TRX00610,2026-06-05,Malang,Accessories,Phone Case,339000,2,678000,E-Wallet,F,26.0,,Regular,1311000
TRX01735,2026-06-05,Jakarta,Accessories,Bluetooth Earphones,411000,5,2055000,Credit Card,F,23.0,3.0,Regular,2644000
TRX00232,2026-06-05,Surabaya,Laptop,Laptop A14,14765000,3,44295000,Debit Card,F,49.0,3.0,Regular,2909000
TRX00829,2026-06-06,Malang,Accessories,Powerbank 10000mAh,372000,4,1488000,E-Wallet,M,27.0,3.0,Regular,1762000
TRX01589,2026-06-06,Malang,Smartphone,Smartphone MaxEdge,7666000,5,38330000,Debit Card,F,34.0,4.0,Regular,667000
TRX01486,2026-06-06,Surabaya,Home Appliances,Rice Cooker,4811000,3,14433000,Cash,M,33.0,4.0,Regular,1617000
TRX00427,2026-06-06,Surabaya,Home Appliances,Rice Cooker,2098000,5,10490000,E-Wallet,F,40.0,4.0,Regular,224000
TRX01325,2026-06-06,Bandung,Laptop,Laptop X1,13173000,5,65865000,Credit Card,F,35.0,4.0,Regular,2546000
TRX01509,2026-06-06,Jakarta,Smartphone,Smartphone NovaLite,3281000,1,3281000,Credit Card,M,37.0,5.0,Regular,496000
TRX01280,2026-06-06,Jakarta,Laptop,Laptop X1,6952000,3,20856000,E-Wallet,F,30.0,4.0,Regular,1796000
TRX01214,2026-06-06,Malang,Laptop,Laptop A14,5620000,5,28100000,Debit Card,M,34.0,4.0,Regular,1697000
TRX01521,2026-06-06,Bandung,Accessories,Bluetooth Earphones,261000,3,783000,E-Wallet,M,42.0,,Regular,352000
TRX01734,2026-06-06,Jakarta,Smartphone,Smartphone Air,5563000,4,22252000,Cash,F,32.0,3.0,Regular,2339000
TRX00504,2026-06-07,Jakarta,Laptop,Laptop X1,10926000,3,32778000,Debit Card,F,26.0,3.0,Regular,1345000
TRX02105,2026-06-07,Bandung,Smartphone,Smartphone NovaLite,4599000,5,22995000,Credit Card,M,35.0,2.0,Regular,2587000
TRX00492,2026-06-07,Malang,Smartphone,Smartphone Z5,1864000,1,1864000,E-Wallet,F,28.0,5.0,Regular,1580000
TRX00921,2026-06-07,Jakarta,Laptop,Laptop ProBook,13609000,1,13609000,E-Wallet,M,31.0,5.0,Regular,412000
TRX01023,2026-06-07,Malang,Accessories,Phone Case,116000,2,232000,Debit Card,M,31.0,3.0,Regular,440000
TRX01943,2026-06-08,Jakarta,Smartphone,Smartphone Air,4508000,1,4508000,E-Wallet,F,36.0,4.0,Regular,241000
TRX01245,2026-06-08,Jakarta,Smartphone,Smartphone Z5,2599000,2,5198000,Credit Card,M,43.0,3.0,Regular,2871000
TRX01824,2026-06-08,Jakarta,Smartphone,Smartphone NovaLite,4166000,5,20830000,Debit Card,M,39.0,4.0,Regular,1176000
TRX01408,2026-06-08,Bandung,Smartphone,Smartphone MaxEdge,2965000,2,5930000,Credit Card,M,53.0,3.0,Regular,2277000
TRX02142,2026-06-08,Surabaya,Accessories,Powerbank 10000mAh,353000,4,1412000,E-Wallet,M,24.0,4.0,Regular,2230000
TRX01658,2026-06-08,Jakarta,Laptop,Laptop X1,12115000,3,36345000,E-Wallet,F,34.0,4.0,Regular,1661000
TRX02001,2026-06-08,Bandung,Smartphone,Smartphone MaxEdge,4690000,4,18760000,E-Wallet,M,36.0,5.0,Regular,2936000
TRX00558,2026-06-08,Jakarta,Smartphone,Smartphone NovaLite,4434000,1,4434000,Credit Card,M,46.0,4.0,Regular,1180000
TRX00781,2026-06-08,Surabaya,Smartphone,Smartphone Z5,6491000,3,19473000,Credit Card,M,49.0,5.0,Regular,597000
TRX01898,2026-06-08,Malang,Smartphone,Smartphone Air,5613000,4,22452000,E-Wallet,M,32.0,4.0,Regular,433000
TRX01716,2026-06-08,Surabaya,Smartphone,Smartphone NovaLite,6055000,5,30275000,Credit Card,F,22.0,5.0,Regular,2232000
TRX00396,2026-06-08,Jakarta,Smartphone,Smartphone MaxEdge,2624000,5,13120000,Debit Card,M,27.0,4.0,Regular,382000
TRX01893,2026-06-09,Surabaya,Laptop,Laptop A14,14499000,5,72495000,Credit Card,M,30.0,4.0,Regular,1578000
TRX00517,2026-06-09,Malang,Smartphone,Smartphone NovaLite,6192000,3,18576000,Debit Card,F,32.0,1.0,Regular,1599000
TRX00812,2026-06-09,Malang,Accessories,Powerbank 10000mAh,313000,4,1252000,E-Wallet,M,43.0,3.0,Regular,401000
TRX01815,2026-06-09,Surabaya,Laptop,Laptop ProBook,5469000,1,5469000,Credit Card,M,38.0,4.0,Regular,2933000
TRX01713,2026-06-09,Jakarta,Laptop,Laptop X1,10302000,5,51510000,E-Wallet,F,33.0,4.0,Regular,818000
TRX01371,2026-06-09,Surabaya,Laptop,Laptop UltraSlim,9697000,1,9697000,Credit Card,F,29.0,5.0,Regular,967000
TRX01201,2026-06-09,Bandung,Laptop,Laptop X1,14699000,3,44097000,E-Wallet,F,24.0,4.0,Regular,1044000
TRX01141,2026-06-09,Malang,Laptop,Laptop A14,10835000,2,21670000,Debit Card,M,29.0,,Regular,373000
TRX01634,2026-06-09,Surabaya,Smartphone,Smartphone MaxEdge,2705000,2,5410000,E-Wallet,M,25.0,4.0,Regular,1063000
TRX01792,2026-06-09,Bandung,Accessories,Bluetooth Earphones,81000,4,324000,Debit Card,M,32.0,4.0,Regular,228000
TRX01004,2026-06-10,Bandung,Smartphone,Smartphone NovaLite,3613000,2,7226000,Credit Card,F,36.0,5.0,Regular,441000
TRX00375,2026-06-10,Surabaya,Accessories,Powerbank 10000mAh,236000,5,1180000,E-Wallet,M,36.0,5.0,Regular,1919000
TRX02091,2026-06-10,Malang,Smartphone,Smartphone Air,2392000,3,7176000,Credit Card,F,18.0,4.0,Regular,2294000
TRX00904,2026-06-10,Jakarta,Accessories,Phone Case,119000,1,119000,E-Wallet,F,43.0,4.0,Regular,2852000
TRX01375,2026-06-10,Surabaya,Accessories,Wireless Mouse,352000,4,1408000,E-Wallet,M,41.0,4.0,Regular,2787000
TRX00565,2026-06-10,Bandung,Home Appliances,Rice Cooker,2144000,3,6432000,Debit Card,M,,4.0,Regular,887000
TRX01752,2026-06-10,Surabaya,Smartphone,Smartphone NovaLite,7797000,4,31188000,Cash,F,29.0,5.0,Regular,619000
TRX00035,2026-06-10,Bandung,Smartphone,Smartphone Air,1945000,4,7780000,Debit Card,M,25.0,5.0,Regular,2021000
TRX01324,2026-06-10,Malang,Home Appliances,Electric Fan,2178000,5,10890000,Credit Card,F,30.0,3.0,Regular,1572000
TRX01912,2026-06-10,Bandung,Laptop,Laptop UltraSlim,13897000,3,41691000,E-Wallet,F,,5.0,Regular,2573000
TRX02042,2026-06-11,Malang,Laptop,Laptop UltraSlim,12214000,1,12214000,Cash,F,22.0,4.0,Regular,351000
TRX01389,2026-06-11,Malang,Home Appliances,Rice Cooker,2240000,4,8960000,Credit Card,M,18.0,5.0,Regular,2634000
TRX00358,2026-06-11,Surabaya,Smartphone,Smartphone NovaLite,3194000,2,6388000,Debit Card,F,18.0,4.0,Regular,2653000
TRX00389,2026-06-11,Bandung,Accessories,Bluetooth Earphones,234000,1,234000,E-Wallet,F,,5.0,Regular,786000
TRX00364,2026-06-11,Surabaya,Accessories,Phone Case,105000,3,315000,Debit Card,F,,5.0,Regular,2856000
TRX01692,2026-06-11,Malang,Home Appliances,TV LED 32in,1069000,5,5345000,E-Wallet,M,18.0,2.0,Regular,2383000
TRX01606,2026-06-11,Surabaya,Smartphone,Smartphone Z5,2865000,4,11460000,Debit Card,F,40.0,5.0,Regular,2988000
TRX00362,2026-06-11,Surabaya,Home Appliances,Electric Fan,1461000,1,1461000,Debit Card,M,63.0,4.0,Regular,248000
TRX00048,2026-06-11,Jakarta,Smartphone,Smartphone Z5,6897000,2,13794000,E-Wallet,F,34.0,4.0,Regular,409000
TRX00579,2026-06-11,Bandung,Laptop,Laptop A14,9879000,1,9879000,Cash,F,43.0,4.0,Regular,1333000
TRX02061,2026-06-11,Bandung,Accessories,Bluetooth Earphones,255000,1,255000,E-Wallet,F,41.0,1.0,Regular,2951000
TRX01304,2026-06-12,Bandung,Accessories,Bluetooth Earphones,298000,2,596000,Debit Card,F,43.0,5.0,Regular,2482000
TRX01878,2026-06-12,Jakarta,Laptop,Laptop A14,5407000,2,10814000,E-Wallet,F,39.0,5.0,Regular,1393000
TRX00740,2026-06-12,Jakarta,Accessories,Wireless Mouse,489000,4,1956000,Credit Card,M,18.0,4.0,Regular,2546000
TRX00095,2026-06-12,Bandung,Accessories,Phone Case,224000,4,896000,Debit Card,M,45.0,1.0,Regular,357000
TRX01557,2026-06-12,Surabaya,Smartphone,Smartphone Air,7248000,4,28992000,Cash,M,36.0,1.0,Regular,1935000
TRX01471,2026-06-12,Malang,Accessories,Wireless Mouse,76000,3,228000,Cash,F,34.0,4.0,Regular,1780000
TRX00304,2026-06-12,Surabaya,Laptop,Laptop UltraSlim,10501000,1,10501000,Cash,M,28.0,5.0,Regular,940000
TRX01384,2026-06-12,Surabaya,Accessories,Bluetooth Earphones,378000,1,378000,E-Wallet,M,31.0,3.0,Regular,954000
TRX00828,2026-06-12,Jakarta,Smartphone,Smartphone NovaLite,7767000,5,38835000,Credit Card,F,18.0,5.0,Regular,203000
TRX01632,2026-06-12,Malang,Accessories,Bluetooth Earphones,112000,1,112000,Debit Card,F,25.0,5.0,Regular,691000
TRX00179,2026-06-13,Bandung,Home Appliances,2-Door Refrigerator,5217000,5,26085000,Debit Card,F,41.0,5.0,Regular,1536000
TRX00345,2026-06-13,Malang,Laptop,Laptop UltraSlim,7672000,1,7672000,Cash,F,20.0,4.0,Regular,2745000
TRX01037,2026-06-13,Surabaya,Laptop,Laptop UltraSlim,5404000,4,21616000,Debit Card,F,21.0,4.0,Regular,1959000
TRX00592,2026-06-13,Bandung,Accessories,Phone Case,396000,4,1584000,Credit Card,F,49.0,5.0,Regular,2912000
TRX01315,2026-06-13,Surabaya,Smartphone,Smartphone NovaLite,4722000,3,14166000,Cash,M,39.0,2.0,Regular,2604000
TRX00067,2026-06-13,Jakarta,Accessories,Bluetooth Earphones,189000,2,378000,Debit Card,M,31.0,4.0,Regular,871000
TRX00220,2026-06-13,Bandung,Accessories,Bluetooth Earphones,363000,4,1452000,Cash,F,46.0,5.0,Regular,1778000
